,Danceability,Energy,Loudness,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Genre,Top100
455,0.5479999999999999,0.294,-17.112000000000002,0.0333,0.332,3.34e-06,0.0392,0.491,76.69800000000002,6,0
456,0.7240000000000001,0.436,-9.321,0.0282,0.5760000000000001,1.19e-06,0.0908,0.324,130.439,6,0
457,0.5720000000000001,0.721,-8.959,0.0402,0.187,7.41e-06,0.21600000000000005,0.8440000000000001,164.252,9,0
458,0.477,0.471,-10.036,0.0277,0.193,1.76e-06,0.131,0.423,81.204,9,0
459,0.202,0.644,-5.2120000000000015,0.0324,0.0979,0.0,0.109,0.252,85.04,9,0
460,0.435,0.6579999999999999,-8.179,0.0661,0.195,0.0,0.102,0.184,130.276,6,0
461,0.54,0.429,-11.822,0.0285,0.000202,0.355,0.141,0.113,110.171,9,0
462,0.418,0.452,-13.099,0.0356,0.638,0.00026000000000000003,0.0959,0.168,175.088,6,0
463,0.395,0.252,-13.589,0.0301,0.8,0.0,0.101,0.126,177.679,6,0
464,0.6920000000000001,0.422,-10.533,0.0333,0.0811,0.0,0.0848,0.468,74.375,6,0
465,0.526,0.358,-7.239,0.0243,0.525,0.0,0.0942,0.4,78.988,9,0
466,0.632,0.727,-11.209,0.0438,0.0119,7.64e-05,0.0678,0.499,124.919,9,0
467,0.541,0.44,-12.206,0.031,0.191,0.0,0.114,0.232,140.273,9,0
468,0.933,0.528,-6.472,0.162,0.112,0.329,0.163,0.7559999999999999,109.975,9,0
469,0.742,0.833,-6.462999999999999,0.115,0.079,0.0,0.384,0.816,113.375,9,0
470,0.387,0.8859999999999999,-6.981,0.0617,5.83e-05,0.275,0.219,0.757,176.426,9,0
471,0.82,0.452,-9.796,0.0348,0.5429999999999999,0.00294,0.0714,0.74,117.401,9,0
472,0.8009999999999999,0.723,-4.985,0.0689,0.0713,0.154,0.0675,0.883,109.03,9,0
473,0.529,0.932,-7.501,0.0488,0.00251,0.00109,0.136,0.5710000000000001,138.158,9,0
474,0.7290000000000001,0.989,-4.613,0.049,0.0102,4.45e-05,0.443,0.84,126.47,6,0
475,0.537,0.815,-6.2079999999999975,0.0348,0.000418,0.807,0.194,0.691,145.424,6,0
476,0.637,0.682,-11.625,0.0366,0.0112,0.0234,0.0473,0.7140000000000001,129.983,6,0
477,0.49,0.8270000000000001,-9.481,0.0482,0.000212,0.00406,0.112,0.626,108.577,9,0
478,0.92,0.654,-3.051,0.0401,0.0236,0.0158,0.0359,0.847,117.046,6,0
479,0.49,0.7240000000000001,-9.581,0.0366,0.00976,0.0046,0.159,0.292,125.812,9,0
480,0.653,0.738,-10.057,0.0285,0.397,0.0,0.0931,0.932,109.322,9,0
481,0.402,0.597,-9.258,0.0327,0.0385,2.09e-06,0.109,0.496,81.806,9,0
482,0.632,0.5820000000000001,-13.461,0.044,0.0803,0.00351,0.0832,0.578,101.641,6,0
483,0.5670000000000001,0.943,-7.992000000000001,0.0387,0.0308,0.0966,0.544,0.965,128.207,6,0
484,0.511,0.942,-10.407,0.0429,0.174,1.87e-05,0.139,0.498,97.909,9,0
485,0.542,0.45,-9.931,0.0361,0.5579999999999999,6.43e-06,0.579,0.626,144.437,6,0
486,0.361,0.97,-4.817,0.284,0.00169,0.0016300000000000002,0.35700000000000004,0.254,179.017,9,0
487,0.508,0.8340000000000001,-6.205,0.0386,0.0183,0.0,0.0732,0.774,139.131,9,0
488,0.438,0.687,-9.15,0.0619,0.000668,0.0801,0.42,0.426,103.01,5,0
489,0.667,0.655,-9.339,0.0367,0.0491,0.0008939999999999998,0.0641,0.657,134.21200000000002,9,0
490,0.727,0.8320000000000001,-5.851,0.05,0.16399999999999998,0.0,0.105,0.8220000000000001,131.703,9,0
491,0.435,0.652,-8.495,0.0404,0.519,0.0,0.129,0.8059999999999999,108.097,6,0
492,0.503,0.858,-6.296,0.0657,0.00757,0.00234,0.0803,0.419,133.615,7,0
493,0.887,0.48,-11.994000000000002,0.117,0.0094,3.58e-05,0.0662,0.607,95.846,6,0
494,0.645,0.795,-12.095,0.0527,0.34700000000000003,0.00389,0.104,0.535,112.067,9,0
495,0.6759999999999999,0.695,-13.395,0.0392,0.326,1.09e-05,0.0462,0.691,114.93,9,0
496,0.66,0.816,-6.61,0.0299,0.168,0.0181,0.0608,0.6779999999999999,111.346,9,0
497,0.516,0.5489999999999999,-13.741,0.0373,0.501,0.00572,0.184,0.907,176.94099999999997,9,0
498,0.7020000000000001,0.578,-13.415,0.031,0.382,5.89e-06,0.0425,0.975,111.617,9,0
499,0.565,0.764,-9.43,0.0351,0.0139,0.00488,0.079,0.6859999999999999,100.891,9,0
500,0.324,0.931,-6.803,0.0837,0.0155,0.0252,0.277,0.313,82.74799999999998,9,0
501,0.5539999999999999,0.833,-6.6670000000000025,0.0347,0.000646,0.0025,0.0737,0.773,142.673,6,0
502,0.193,0.995,-3.579,0.223,0.00214,0.00165,0.773,0.218,172.855,9,0
503,0.59,0.851,-11.754,0.0297,0.0174,0.0975,0.154,0.968,146.213,9,0
504,0.53,0.8640000000000001,-4.948,0.061,0.000753,0.000459,0.354,0.484,166.312,9,0
505,0.458,0.843,-7.2010000000000005,0.0316,0.00135,0.000296,0.778,0.713,105.701,9,0
506,0.55,0.765,-8.684,0.0287,4.82e-06,0.873,0.132,0.417,139.453,9,0
507,0.642,0.889,-3.991,0.0398,0.0137,0.0185,0.0676,0.67,129.974,6,0
508,0.522,0.85,-4.769,0.0361,0.132,0.0338,0.295,0.71,124.216,9,0
509,0.276,0.883,-5.625,0.0446,0.000252,0.462,0.0973,0.16399999999999998,164.05200000000005,9,0
510,0.465,0.841,-5.767,0.0634,0.00486,0.0,0.109,0.6890000000000001,168.743,9,0
511,0.7959999999999999,0.872,-6.722,0.0573,0.287,0.0,0.284,0.866,129.894,9,0
512,0.487,0.885,-12.005,0.0427,0.000397,0.34700000000000003,0.0973,0.579,135.516,9,0
513,0.78,0.8690000000000001,-7.255,0.0517,0.0744,0.004,0.0621,0.957,157.90200000000004,9,0
514,0.47,0.885,-7.224,0.0354,3.2200000000000003e-05,0.196,0.16899999999999998,0.79,138.153,9,0
515,0.383,0.893,-8.638,0.037000000000000005,0.026,0.0,0.0251,0.8029999999999999,205.544,9,0
516,0.28600000000000003,0.907,-9.67,0.0374,0.000277,0.202,0.0837,0.746,156.395,9,0
517,0.5429999999999999,0.944,-7.495,0.0543,0.402,0.0005639999999999999,0.0373,0.735,101.174,9,0
518,0.675,0.61,-13.811,0.085,0.0852,0.0188,0.159,0.344,131.037,6,0
519,0.616,0.727,-8.176,0.0365,0.0040100000000000005,0.86,0.157,0.54,92.259,9,0
520,0.305,0.965,-5.926,0.0809,0.00128,0.00124,0.317,0.644,90.81,9,0
521,0.358,0.893,-7.4860000000000015,0.12,0.0222,0.0524,0.126,0.262,174.238,9,0
522,0.68,0.967,-2.7710000000000004,0.0664,0.0661,1.75e-06,0.0808,0.895,115.748,9,0
523,0.632,0.627,-6.556,0.0652,0.0007059999999999999,0.0229,0.0543,0.483,174.041,9,0
524,0.6709999999999999,0.373,-18.064,0.0323,0.257,7.950000000000001e-05,0.0481,0.732,92.717,9,0
525,0.6920000000000001,0.711,-7.497999999999997,0.0317,0.227,0.0,0.12,0.875,125.135,6,0
526,0.7090000000000001,0.8240000000000001,-8.824,0.0453,0.207,0.000307,0.0888,0.867,118.814,6,0
527,0.535,0.716,-5.025,0.0431,0.326,0.0,0.659,0.901,94.379,9,0
528,0.779,0.867,-3.704,0.0457,0.0491,7.98e-06,0.197,0.915,138.858,6,0
529,0.701,0.943,-2.986,0.0456,0.0747,0.0,0.601,0.7909999999999999,128.99200000000002,9,0
530,0.546,0.895,-7.189,0.0579,0.0819,1.42e-05,0.0768,0.494,174.08900000000003,9,0
531,0.59,0.868,-5.8320000000000025,0.048,0.0962,0.000322,0.442,0.7979999999999999,184.348,6,0
532,0.754,0.799,-8.646,0.106,0.269,3.32e-06,0.0493,0.674,125.431,4,0
533,0.7879999999999999,0.522,-13.029000000000002,0.0578,0.0126,1.35e-06,0.0671,0.923,111.578,6,0
534,0.6409999999999999,0.894,-7.41,0.0273,0.0857,0.009000000000000001,0.157,0.972,109.823,9,0
535,0.746,0.79,-4.7,0.0257,0.0485,0.0261,0.0534,0.8909999999999999,107.231,9,0
536,0.5539999999999999,0.7829999999999999,-5.852,0.0457,0.416,1.54e-06,0.631,0.813,105.39,2,0
537,0.384,0.512,-13.035,0.0358,0.0213,0.000139,0.205,0.7390000000000001,78.442,9,0
538,0.607,0.795,-5.1370000000000005,0.0496,0.0986,0.0,0.059,0.815,81.298,6,0
539,0.723,0.499,-13.082,0.0421,0.0406,9.44e-05,0.0761,0.828,88.825,9,0
540,0.621,0.645,-9.37,0.0352,0.0632,9.63e-06,0.0703,0.63,89.28399999999998,9,0
541,0.727,0.939,-11.855,0.0369,0.135,4.35e-05,0.151,0.916,113.33,6,0
542,0.527,0.942,-5.64,0.0366,0.0115,0.0,0.188,0.495,148.72299999999996,9,0
543,0.575,0.555,-7.495,0.0453,0.103,1.3e-06,0.111,0.504,95.361,6,0
544,0.71,0.799,-4.897,0.0328,0.22,0.000602,0.349,0.725,120.372,6,0
545,0.501,0.889,-5.175,0.0364,0.000147,0.0114,0.217,0.257,133.519,9,0
546,0.482,0.617,-12.931,0.0458,0.00543,0.000146,0.284,0.718,125.697,9,0
547,0.544,0.897,-6.056,0.0471,0.241,0.0,0.13,0.647,157.17,9,0
548,0.7759999999999999,0.763,-8.124,0.0535,0.182,0.0065,0.077,0.82,128.433,9,0
549,0.6609999999999999,0.908,-4.897,0.039,0.052000000000000005,0.0,0.0708,0.6559999999999999,144.091,9,0
550,0.542,0.915,-9.637,0.0549,0.319,5.34e-05,0.171,0.92,159.81,9,0
551,0.8320000000000001,0.544,-12.697,0.0442,0.201,0.000139,0.632,0.928,119.49,6,0
552,0.785,0.6709999999999999,-7.0470000000000015,0.0267,0.17600000000000002,6.45e-05,0.0955,0.95,113.805,9,0
553,0.7,0.7809999999999999,-8.255,0.0507,0.0874,0.0034200000000000003,0.059,0.385,108.695,9,0
554,0.759,0.578,-12.56,0.0468,0.00796,8.18e-05,0.0605,0.944,105.598,7,0
555,0.917,0.588,-11.047,0.0607,0.195,0.0,0.0914,0.828,110.077,6,0
556,0.805,0.479,-14.734000000000002,0.0436,0.0627,0.000143,0.104,0.962,128.411,9,0
557,0.898,0.271,-12.238,0.091,0.0135,0.0013800000000000002,0.0461,0.742,111.485,6,0
558,0.753,0.4270000000000001,-11.112,0.0387,0.00787,0.00065,0.058,0.295,119.18,9,0
559,0.752,0.684,-7.599,0.15,0.0994,0.0,0.0897,0.539,141.075,9,0
560,0.787,0.517,-12.794,0.0332,0.6579999999999999,1.07e-05,0.292,0.885,108.186,6,0
561,0.5710000000000001,0.871,-6.226,0.0621,0.0265,0.0,0.102,0.7490000000000001,119.852,9,0
562,0.72,0.967,-4.434,0.0343,0.0289,0.00034500000000000004,0.142,0.977,129.766,9,0
563,0.86,0.705,-12.514,0.0894,0.107,8.87e-06,0.149,0.8540000000000001,134.395,6,0
564,0.333,0.695,-5.1160000000000005,0.0465,0.3720000000000001,7.13e-06,0.107,0.317,203.753,9,0
565,0.6859999999999999,0.649,-12.935,0.0642,0.006229999999999999,0.0625,0.0592,0.76,109.984,6,0
566,0.608,0.768,-9.911,0.0364,0.101,1.41e-06,0.0942,0.748,132.69899999999998,9,0
567,0.649,0.618,-10.728,0.0265,0.596,1.46e-06,0.192,0.667,114.688,9,0
568,0.5539999999999999,0.833,-7.562,0.0459,0.128,1.75e-06,0.3,0.95,162.85399999999996,9,0
569,0.7240000000000001,0.8909999999999999,-7.818,0.0995,0.00344,4.66e-05,0.3,0.8190000000000001,103.022,9,0
570,0.7609999999999999,0.847,-3.068,0.0417,0.0292,2.26e-06,0.39,0.765,91.519,7,0
571,0.884,0.472,-13.776,0.34600000000000003,0.0142,0.0,0.142,0.826,98.425,7,0
572,0.8540000000000001,0.58,-10.008,0.217,0.117,0.00471,0.0921,0.7,162.116,6,0
573,0.6779999999999999,0.794,-6.186,0.14,0.274,1.68e-06,0.124,0.54,87.374,7,0
574,0.862,0.642,-13.652,0.101,0.102,0.0,0.272,0.765,99.201,7,0
575,0.672,0.777,-4.238,0.0956,0.0379,0.00141,0.159,0.238,90.575,7,0
576,0.647,0.514,-10.05,0.0593,0.0655,0.0,0.398,0.387,79.97399999999998,7,0
577,0.5489999999999999,0.853,-4.293,0.188,0.0285,0.000296,0.618,0.34600000000000003,94.695,7,0
578,0.8270000000000001,0.635,-6.77,0.251,0.278,0.000119,0.109,0.7659999999999999,88.87,7,0
579,0.813,0.693,-8.0,0.266,0.0341,0.0,0.121,0.618,103.508,7,0
580,0.769,0.6809999999999999,-12.906,0.136,0.309,1.2e-05,0.248,0.901,108.462,7,0
581,0.8540000000000001,0.71,-6.32,0.0793,0.0113,8.72e-05,0.166,0.818,106.894,7,0
582,0.906,0.623,-6.711,0.303,0.00864,4.19e-06,0.0753,0.715,99.498,7,0
583,0.888,0.8220000000000001,-6.843,0.219,0.0025,0.0197,0.303,0.233,102.753,7,0
584,0.654,0.637,-6.915,0.293,0.158,1.28e-05,0.338,0.364,81.947,7,0
585,0.6,0.706,-7.899,0.361,0.209,0.0,0.125,0.58,173.926,7,0
586,0.6920000000000001,0.833,-3.974,0.0492,0.000136,1.98e-05,0.515,0.6920000000000001,96.814,7,0
587,0.7909999999999999,0.759,-7.377999999999999,0.129,0.0314,0.674,0.255,0.619,102.382,7,0
588,0.8859999999999999,0.512,-11.825,0.237,0.207,0.0,0.0991,0.454,93.997,7,0
589,0.846,0.416,-13.767,0.118,0.156,9.34e-06,0.238,0.645,96.188,7,0
590,0.778,0.578,-7.22,0.274,0.4320000000000001,0.0,0.138,0.758,84.48700000000002,7,0
591,0.763,0.7859999999999999,-6.472,0.229,0.0146,0.0114,0.0817,0.504,93.857,7,0
592,0.768,0.787,-8.177999999999999,0.14400000000000002,0.0283,0.00122,0.317,0.855,94.104,7,0
593,0.794,0.627,-9.431,0.36,0.234,0.0,0.35,0.518,87.554,7,0
594,0.866,0.698,-7.976,0.272,0.0327,0.0187,0.108,0.713,94.64,7,0
595,0.765,0.29,-17.117,0.139,0.0279,1.02e-06,0.5710000000000001,0.506,92.409,7,0
596,0.7090000000000001,0.7140000000000001,-4.038,0.0786,0.00381,0.0,0.0513,0.759,100.866,6,0
597,0.897,0.612,-10.489,0.211,0.0297,0.18600000000000005,0.0894,0.767,102.305,7,0
598,0.926,0.669,-11.271,0.301,0.0051,0.0,0.0887,0.642,128.46200000000002,7,0
599,0.324,0.938,-7.332000000000002,0.102,0.032,0.0321,0.0961,0.5429999999999999,168.13099999999997,7,0
600,0.797,0.5820000000000001,-12.97,0.255,0.00484,2.04e-06,0.517,0.415,105.974,7,0
601,0.867,0.517,-13.222,0.0875,0.00456,0.000339,0.0864,0.866,133.148,7,0
602,0.815,0.851,-3.667,0.17800000000000002,0.0284,0.0,0.343,0.674,99.915,7,0
603,0.62,0.445,-17.154,0.382,0.00273,0.0145,0.333,0.5870000000000001,202.134,7,0
604,0.848,0.6659999999999999,-6.5470000000000015,0.274,0.173,0.000699,0.129,0.7440000000000001,96.662,7,0
605,0.6859999999999999,0.398,-13.361,0.14300000000000002,0.241,0.0,0.0573,0.688,80.22800000000002,7,0
606,0.8420000000000001,0.831,-7.072,0.242,0.127,0.0,0.0881,0.8140000000000001,92.053,7,0
607,0.862,0.6629999999999999,-9.004,0.21,0.12,0.0,0.318,0.8370000000000001,85.30799999999998,7,0
608,0.8140000000000001,0.481,-5.183,0.245,0.097,3.83e-05,0.0495,0.193,96.252,7,0
609,0.8540000000000001,0.738,-7.284,0.244,0.0581,0.0,0.106,0.847,100.0,7,0
610,0.934,0.459,-7.654,0.189,0.0516,0.0,0.222,0.6970000000000001,103.04,7,0
611,0.94,0.662,-8.786,0.292,0.0954,0.0,0.376,0.657,101.403,7,0
612,0.674,0.536,-7.957000000000002,0.0855,0.0956,4.53e-05,0.133,0.452,85.93299999999998,7,0
613,0.884,0.334,-18.943,0.228,0.0476,0.0588,0.107,0.5710000000000001,98.315,7,0
614,0.743,0.675,-4.267,0.0953,0.0251,0.000717,0.0685,0.59,92.909,6,0
615,0.535,0.505,-8.926,0.245,0.0393,0.0,0.0923,0.495,99.935,6,0
616,0.614,0.752,-6.271,0.0652,0.00328,0.0,0.379,0.444,95.018,7,0
617,0.818,0.653,-8.396,0.204,0.0335,5.46e-06,0.22,0.5329999999999999,99.931,7,0
618,0.868,0.6459999999999999,-4.674,0.28800000000000003,0.303,0.0,0.284,0.67,88.641,6,0
619,0.9,0.619,-6.518,0.312,0.203,0.00156,0.0647,0.8640000000000001,94.121,7,0
620,0.715,0.738,-10.139,0.157,0.00826,0.0,0.26,0.573,97.877,7,0
621,0.8490000000000001,0.521,-12.999,0.21600000000000005,0.306,1.65e-06,0.115,0.763,95.262,7,0
622,0.7440000000000001,0.6970000000000001,-14.753,0.0631,0.039,0.0,0.171,0.6829999999999999,119.955,8,0
623,0.722,0.745,-6.059,0.0536,0.151,6.26e-06,0.337,0.607,95.021,7,0
624,0.7979999999999999,0.7440000000000001,-5.3279999999999985,0.136,0.33,0.000106,0.292,0.794,82.35600000000002,7,0
625,0.802,0.461,-12.367,0.302,0.0757,0.0,0.109,0.74,90.995,7,0
626,0.47,0.83,-5.35,0.115,0.00474,0.0,0.339,0.5870000000000001,90.967,7,0
627,0.5589999999999999,0.345,-13.496,0.0459,0.0576,0.000105,0.141,0.458,84.581,9,0
628,0.5379999999999999,0.471,-8.402999999999999,0.0441,0.7190000000000001,0.0,0.109,0.499,93.808,6,0
629,0.3720000000000001,0.865,-4.918,0.0381,0.000453,0.0,0.234,0.478,174.53,9,0
630,0.608,0.419,-10.016,0.0331,0.602,7.58e-06,0.108,0.602,100.22,6,0
631,0.418,0.383,-11.782,0.0257,0.0718,0.0177,0.0896,0.35200000000000004,87.773,9,0
632,0.5539999999999999,0.58,-8.05,0.0322,0.344,0.00842,0.0989,0.402,167.83,6,0
633,0.42,0.33,-13.925,0.0275,0.245,0.000679,0.0677,0.175,157.143,6,0
634,0.35600000000000004,0.917,-6.006,0.0479,0.0335,0.0,0.406,0.518,171.176,9,0
635,0.562,0.593,-9.362,0.0263,0.0032700000000000003,0.00139,0.0967,0.574,80.289,9,0
636,0.315,0.715,-8.072000000000001,0.0362,0.00125,7.97e-06,0.0942,0.4970000000000001,155.925,9,0
637,0.578,0.8170000000000001,-6.5420000000000025,0.0363,0.183,3.06e-06,0.285,0.726,141.621,9,0
638,0.475,0.4320000000000001,-7.8439999999999985,0.0302,0.183,0.0,0.161,0.648,94.605,9,0
639,0.5820000000000001,0.33,-7.928,0.0347,0.7909999999999999,1.48e-06,0.105,0.407,111.873,6,0
640,0.454,0.229,-12.592,0.0297,0.16699999999999998,0.102,0.202,0.134,73.55199999999998,9,0
641,0.469,0.4270000000000001,-7.954,0.0241,0.00414,3.77e-05,0.128,0.0821,84.053,9,0
642,0.52,0.7090000000000001,-7.125,0.0352,0.247,1.7800000000000002e-05,0.18,0.536,76.039,6,0
643,0.547,0.693,-8.786,0.0353,9.24e-05,5.460000000000001e-05,0.113,0.583,119.567,6,0
644,0.648,0.278,-9.25,0.037000000000000005,0.56,0.00728,0.122,0.303,118.827,9,0
645,0.5710000000000001,0.505,-9.312,0.0238,0.0757,1.04e-05,0.109,0.276,99.562,6,0
646,0.654,0.611,-10.45,0.119,0.0337,0.000178,0.405,0.7859999999999999,85.387,9,0
647,0.765,0.7879999999999999,-9.896,0.0332,0.0166,0.588,0.0513,0.964,126.879,9,0
648,0.6659999999999999,0.855,-5.051,0.0295,0.179,1.2e-06,0.0987,0.8029999999999999,125.639,9,0
649,0.42,0.672,-7.902,0.027000000000000003,0.0067,0.0,0.108,0.476,168.019,6,0
650,0.531,0.909,-4.2360000000000015,0.034,0.0175,0.0,0.231,0.8140000000000001,97.546,9,0
651,0.6779999999999999,0.556,-7.422999999999999,0.0281,0.0904,0.0334,0.0866,0.405,85.15799999999999,7,0
652,0.644,0.363,-11.019,0.0397,0.7120000000000001,0.0,0.659,0.303,133.39600000000002,9,0
653,0.643,0.344,-11.342,0.0349,0.909,0.0112,0.106,0.547,144.171,9,0
654,0.464,0.701,-5.943,0.0341,0.0691,0.00182,0.0766,0.407,73.97,9,0
655,0.388,0.579,-6.983,0.0286,0.472,0.00055,0.219,0.381,70.66199999999998,9,0
656,0.659,0.407,-9.718,0.0353,0.743,0.0,0.0784,0.269,119.321,9,0
657,0.35,0.828,-5.3729999999999976,0.041,0.000217,0.000161,0.0774,0.147,105.435,9,0
658,0.682,0.765,-5.021,0.0395,0.0268,3.4200000000000005e-05,0.188,0.5670000000000001,90.807,8,0
659,0.77,0.505,-7.345,0.0828,0.311,7.4e-05,0.0777,0.757,171.798,6,0
660,0.383,0.662,-5.162000000000001,0.0333,0.165,0.0,0.248,0.138,121.154,9,0
661,0.537,0.84,-4.626,0.0363,0.2,2.15e-06,0.0998,0.211,124.269,6,0
662,0.67,0.5579999999999999,-9.159,0.0251,0.238,0.0,0.106,0.63,80.51100000000002,9,0
663,0.518,0.436,-14.134,0.0349,0.0157,0.000621,0.079,0.27,80.88,9,0
664,0.6409999999999999,0.623,-6.892,0.0279,0.0406,0.0,0.159,0.939,111.784,6,0
665,0.593,0.611,-6.773,0.0504,0.35,0.5329999999999999,0.605,0.473,93.171,6,0
666,0.36,0.505,-9.129,0.026,0.0626,9.22e-05,0.172,0.317,74.807,9,0
667,0.284,0.875,-6.069,0.0422,0.0075200000000000015,0.000461,0.402,0.595,75.009,9,0
668,0.403,0.498,-6.888,0.0332,0.519,0.0,0.267,0.35100000000000003,128.192,9,0
669,0.633,0.754,-6.495,0.0382,0.0316,2.27e-05,0.091,0.6409999999999999,137.047,6,0
670,0.422,0.5770000000000001,-9.292,0.0263,0.0127,0.0008609999999999999,0.0848,0.615,122.506,9,0
671,0.743,0.0262,-27.691,0.0363,0.91,0.0241,0.0878,0.333,100.053,6,0
672,0.222,0.0723,-16.458,0.0375,0.945,0.000353,0.0948,0.17600000000000002,86.27799999999998,6,0
673,0.68,0.723,-5.598,0.0439,0.119,7.69e-06,0.359,0.6759999999999999,129.012,6,0
674,0.408,0.79,-8.138,0.103,0.26,0.00027,0.765,0.34700000000000003,122.624,7,0
675,0.77,0.115,-19.668,0.0632,0.89,5.85e-06,0.105,0.353,138.966,6,0
676,0.616,0.34600000000000003,-10.438,0.0304,0.604,0.00232,0.0914,0.344,143.351,6,0
677,0.614,0.5760000000000001,-10.826,0.0262,0.01,2.55e-05,0.103,0.522,107.27,9,0
678,0.393,0.416,-13.243,0.0401,0.63,0.007909999999999999,0.986,0.512,163.60399999999996,9,0
679,0.506,0.563,-6.881,0.0284,0.122,0.0,0.302,0.246,137.17700000000002,2,0
680,0.622,0.736,-9.229,0.0292,0.422,1.18e-05,0.0829,0.723,110.24,9,0
681,0.575,0.202,-11.925999999999998,0.0317,0.8959999999999999,0.00528,0.139,0.284,149.509,9,0
682,0.275,0.7140000000000001,-5.124,0.0328,0.395,0.0,0.115,0.242,94.082,6,0
683,0.64,0.8640000000000001,-6.5760000000000005,0.0315,0.008320000000000001,0.0,0.123,0.7,102.026,9,0
684,0.5429999999999999,0.912,-10.71,0.0601,0.00162,2.1e-06,0.0565,0.836,103.731,9,0
685,0.478,0.8540000000000001,-5.454,0.0289,0.0204,1.21e-06,0.115,0.274,91.854,9,0
686,0.701,0.539,-8.968,0.0277,0.000655,0.005,0.0589,0.752,107.531,9,0
687,0.471,0.797,-8.407,0.0389,0.000179,6.49e-06,0.299,0.4970000000000001,152.903,9,0
688,0.851,0.551,-5.1770000000000005,0.0396,0.151,0.0,0.0827,0.807,131.922,9,0
689,0.615,0.657,-6.8729999999999976,0.029,0.000372,0.0204,0.132,0.792,109.95,9,0
690,0.433,0.946,-5.138,0.0398,0.00264,0.0,0.198,0.578,95.169,6,0
691,0.621,0.901,-5.396,0.0302,0.17,0.0,0.0875,0.7440000000000001,113.967,6,0
692,0.499,0.873,-3.902,0.0386,0.00468,0.0,0.165,0.8640000000000001,142.726,9,0
693,0.743,0.67,-4.547,0.0293,0.0108,0.0702,0.22,0.934,110.832,9,0
694,0.6,0.8109999999999999,-7.693,0.0788,0.0558,6.82e-06,0.109,0.622,124.303,9,0
695,0.361,0.901,-4.133,0.0443,0.00152,0.000263,0.28600000000000003,0.482,144.97,9,0
696,0.477,0.965,-5.735,0.0361,0.0196,0.000126,0.138,0.642,116.251,6,0
697,0.494,0.946,-2.757,0.0637,0.00129,0.0,0.398,0.741,103.408,6,0
698,0.269,0.895,-6.3820000000000014,0.118,0.083,0.00266,0.153,0.16,168.479,9,0
699,0.482,0.807,-6.976,0.0457,0.0281,0.0,0.177,0.516,187.918,6,0
700,0.637,0.902,-5.064,0.0292,0.0391,3.57e-06,0.128,0.843,136.575,6,0
701,0.391,0.951,-7.419,0.0692,0.0126,0.000378,0.0878,0.468,157.66,6,0
702,0.389,0.476,-9.342,0.0316,0.619,5.09e-05,0.255,0.5660000000000001,148.11700000000005,9,0
703,0.662,0.949,-4.758,0.108,0.127,0.0,0.135,0.515,91.954,6,0
704,0.499,0.794,-5.627999999999999,0.0374,0.0359,0.0,0.0794,0.185,80.175,9,0
705,0.4320000000000001,0.679,-10.594,0.0366,0.0302,0.000435,0.053,0.414,132.678,9,0
706,0.565,0.564,-10.044,0.0292,0.161,0.0,0.114,0.454,134.355,6,0
707,0.479,0.795,-6.408,0.0421,0.00236,0.0,0.19,0.4320000000000001,114.675,9,0
708,0.7829999999999999,0.6759999999999999,-7.737,0.0469,0.269,0.0,0.5,0.8240000000000001,124.922,6,0
709,0.613,0.72,-7.957000000000002,0.0425,0.0132,0.0,0.104,0.561,117.341,9,0
710,0.657,0.608,-13.565,0.0287,0.0088,3.45e-06,0.103,0.723,106.862,6,0
711,0.7020000000000001,0.898,-6.002999999999999,0.0373,0.00854,0.000154,0.0917,0.731,112.845,6,0
712,0.5,0.6809999999999999,-9.556,0.0672,0.114,4.01e-05,0.139,0.745,119.46,9,0
713,0.547,0.718,-8.309,0.0269,0.00325,0.672,0.0718,0.868,137.97799999999998,7,0
714,0.6409999999999999,0.6729999999999999,-7.154,0.0248,0.0114,0.00148,0.11,0.423,99.997,6,0
715,0.675,0.6659999999999999,-6.067,0.027000000000000003,0.0187,0.6920000000000001,0.112,0.434,120.558,9,0
716,0.512,0.785,-4.21,0.12,0.0608,0.0,0.0673,0.598,79.183,6,0
717,0.637,0.8490000000000001,-6.855,0.0362,0.000341,0.0386,0.141,0.936,104.074,6,0
718,0.452,0.85,-4.918,0.0503,0.000136,0.0,0.0988,0.324,118.1,6,0
719,0.617,0.84,-4.063,0.0512,0.36,8.85e-05,0.179,0.57,94.676,6,0
720,0.476,0.856,-3.764,0.161,0.0535,6.75e-06,0.0846,0.847,158.671,6,0
721,0.731,0.867,-5.881,0.032,0.0395,0.0,0.0861,0.7759999999999999,104.019,9,0
722,0.481,0.94,-5.204,0.066,0.000891,0.0,0.0939,0.66,96.493,6,0
723,0.5670000000000001,0.821,-5.894,0.0371,0.418,0.0,0.108,0.895,150.106,6,0
724,0.637,0.846,-3.663,0.0346,0.0437,0.0,0.105,0.634,103.119,6,0
725,0.502,0.758,-9.76,0.0407,0.00915,0.7829999999999999,0.284,0.7290000000000001,112.508,9,0
726,0.504,0.782,-9.27,0.0301,0.0661,1.31e-06,0.115,0.619,123.883,6,0
727,0.58,0.575,-7.72,0.0231,0.25,1.83e-05,0.0813,0.37,92.934,9,0
728,0.491,0.942,-5.332999999999998,0.132,0.156,0.0,0.3670000000000001,0.387,100.446,9,0
